Date,Region,demand_MU
1/15/2023,Maharashtra,521.8
1/15/2023,Tamil Nadu,244.2
1/15/2023,Uttar Pradesh,347.8
1/16/2023,Gujarat,368
1/16/2023,Maharashtra,534.9
1/16/2023,Tamil Nadu,233.5
1/16/2023,Uttar Pradesh,358.8
1/17/2023,Gujarat,382.9
1/17/2023,Maharashtra,545.8
1/17/2023,Tamil Nadu,251.1
1/17/2023,Uttar Pradesh,363.1
1/18/2023,Gujarat,376.7
1/18/2023,Maharashtra,548.4
1/18/2023,Tamil Nadu,285.5
1/18/2023,Uttar Pradesh,370
1/19/2023,Gujarat,388.7
1/19/2023,Maharashtra,549
1/19/2023,Tamil Nadu,298.9
1/19/2023,Uttar Pradesh,362.4
1/20/2023,Gujarat,391.1
1/20/2023,Maharashtra,547.5
1/20/2023,Tamil Nadu,309
1/20/2023,Uttar Pradesh,354.2
1/21/2023,Gujarat,386.6
1/21/2023,Maharashtra,548.9
1/21/2023,Tamil Nadu,305.2
1/21/2023,Uttar Pradesh,338.9
1/22/2023,Gujarat,368.3
1/22/2023,Maharashtra,530.1
1/22/2023,Tamil Nadu,290.3
1/22/2023,Uttar Pradesh,328.9
1/23/2023,Gujarat,379.5
1/23/2023,Maharashtra,544.5
1/23/2023,Tamil Nadu,304.9
1/23/2023,Uttar Pradesh,319.6
1/24/2023,Gujarat,385.1
1/24/2023,Maharashtra,551.4
1/24/2023,Tamil Nadu,300.9
1/24/2023,Uttar Pradesh,296.9
1/25/2023,Gujarat,375.3
1/25/2023,Maharashtra,547.9
1/25/2023,Tamil Nadu,312.7
1/25/2023,Uttar Pradesh,299.4
1/26/2023,Gujarat,353.8
1/26/2023,Maharashtra,492.8
1/26/2023,Tamil Nadu,287
1/26/2023,Uttar Pradesh,303.8
1/27/2023,Gujarat,365.7
1/27/2023,Maharashtra,527.6
1/27/2023,Tamil Nadu,305.9
1/27/2023,Uttar Pradesh,306.6
1/28/2023,Gujarat,373.9
1/28/2023,Maharashtra,545.6
1/28/2023,Tamil Nadu,316
1/28/2023,Uttar Pradesh,311.1
1/29/2023,Gujarat,346.8
1/29/2023,Maharashtra,540.4
1/29/2023,Tamil Nadu,293.6
1/29/2023,Uttar Pradesh,301.1
1/30/2023,Gujarat,358.8
1/30/2023,Maharashtra,553.3
1/30/2023,Tamil Nadu,310.5
1/30/2023,Uttar Pradesh,288.6
1/31/2023,Gujarat,364.7
1/31/2023,Maharashtra,565.1
1/31/2023,Tamil Nadu,315.6
1/31/2023,Uttar Pradesh,304.2
2/1/2023,Gujarat,360.4
2/1/2023,Maharashtra,560
2/1/2023,Tamil Nadu,304.2
2/1/2023,Uttar Pradesh,311.1
2/2/2023,Gujarat,369.7
2/2/2023,Maharashtra,561.6
2/2/2023,Tamil Nadu,302.7
2/2/2023,Uttar Pradesh,314.9
2/3/2023,Gujarat,375.9
2/3/2023,Maharashtra,559.9
2/3/2023,Tamil Nadu,299.4
2/3/2023,Uttar Pradesh,323.1
2/4/2023,Gujarat,379.4
2/4/2023,Maharashtra,561.5
2/4/2023,Tamil Nadu,292.7
2/4/2023,Uttar Pradesh,318.6
2/5/2023,Gujarat,365.6
2/5/2023,Maharashtra,548.4
2/5/2023,Tamil Nadu,268.1
2/5/2023,Uttar Pradesh,315.7
2/6/2023,Gujarat,378.9
2/6/2023,Maharashtra,565
2/6/2023,Tamil Nadu,297.8
2/6/2023,Uttar Pradesh,320.5
2/7/2023,Gujarat,384.6
2/7/2023,Maharashtra,572.5
2/7/2023,Tamil Nadu,307.4
2/7/2023,Uttar Pradesh,326.5
2/8/2023,Gujarat,384.5
2/8/2023,Maharashtra,574.8
2/8/2023,Tamil Nadu,316.8
2/8/2023,Uttar Pradesh,327.7
2/9/2023,Gujarat,389.9
2/9/2023,Maharashtra,573.4
2/9/2023,Tamil Nadu,317.3
2/9/2023,Uttar Pradesh,328.8
2/10/2023,Gujarat,388.1
2/10/2023,Maharashtra,549.1
2/10/2023,Tamil Nadu,318.5
2/10/2023,Uttar Pradesh,329.6
2/11/2023,Gujarat,389.9
2/11/2023,Maharashtra,541.7
2/11/2023,Tamil Nadu,323.7
2/11/2023,Uttar Pradesh,328.9
2/12/2023,Gujarat,376
2/12/2023,Maharashtra,526.4
2/12/2023,Tamil Nadu,288.4
2/12/2023,Uttar Pradesh,308.5
2/13/2023,Gujarat,387.8
2/13/2023,Maharashtra,542.9
2/13/2023,Tamil Nadu,314.9
2/13/2023,Uttar Pradesh,299.7
2/14/2023,Gujarat,387.6
2/14/2023,Maharashtra,555.6
2/14/2023,Tamil Nadu,324.1
2/14/2023,Uttar Pradesh,315.3
2/15/2023,Gujarat,391.4
2/15/2023,Maharashtra,557.4
2/15/2023,Tamil Nadu,326.8
2/15/2023,Uttar Pradesh,331.5
2/16/2023,Gujarat,401.1
2/16/2023,Maharashtra,558.5
2/16/2023,Tamil Nadu,333.8
2/16/2023,Uttar Pradesh,330.6
2/17/2023,Gujarat,410
2/17/2023,Maharashtra,563.7
2/17/2023,Tamil Nadu,337.2
2/17/2023,Uttar Pradesh,330.7
2/18/2023,Gujarat,395.4
2/18/2023,Maharashtra,563
2/18/2023,Tamil Nadu,328.8
2/18/2023,Uttar Pradesh,320.3
2/19/2023,Gujarat,391
2/19/2023,Maharashtra,546.9
2/19/2023,Tamil Nadu,304.7
2/19/2023,Uttar Pradesh,313.5
2/20/2023,Gujarat,408.7
2/20/2023,Maharashtra,568.1
2/20/2023,Tamil Nadu,328.1
2/20/2023,Uttar Pradesh,325.4
2/21/2023,Gujarat,409.4
2/21/2023,Maharashtra,577
2/21/2023,Tamil Nadu,331.6
2/21/2023,Uttar Pradesh,329.5
2/22/2023,Gujarat,403.2
2/22/2023,Maharashtra,578.5
2/22/2023,Tamil Nadu,339.1
2/22/2023,Uttar Pradesh,328.1
2/23/2023,Gujarat,409.6
2/23/2023,Maharashtra,574.5
2/23/2023,Tamil Nadu,338.3
2/23/2023,Uttar Pradesh,322.3
2/24/2023,Gujarat,411.9
2/24/2023,Maharashtra,570.3
2/24/2023,Tamil Nadu,342.5
2/24/2023,Uttar Pradesh,321.9
2/25/2023,Gujarat,407.3
2/25/2023,Maharashtra,570.8
2/25/2023,Tamil Nadu,343.1
2/25/2023,Uttar Pradesh,324.4
2/26/2023,Gujarat,393.9
2/26/2023,Maharashtra,554.5
2/26/2023,Tamil Nadu,309.7
2/26/2023,Uttar Pradesh,318.9
2/27/2023,Gujarat,410
2/27/2023,Maharashtra,573.5
2/27/2023,Tamil Nadu,335.5
2/27/2023,Uttar Pradesh,332
2/28/2023,Gujarat,412.6
2/28/2023,Maharashtra,577.9
2/28/2023,Tamil Nadu,342.7
2/28/2023,Uttar Pradesh,334.7
3/1/2023,Gujarat,408.9
3/1/2023,Maharashtra,572.3
3/1/2023,Tamil Nadu,349.7
3/1/2023,Uttar Pradesh,334.1
3/2/2023,Gujarat,418.2
3/2/2023,Maharashtra,579.6
3/2/2023,Tamil Nadu,346.7
3/2/2023,Uttar Pradesh,354.5
3/3/2023,Gujarat,422.1
3/3/2023,Maharashtra,583.5
3/3/2023,Tamil Nadu,334.1
3/3/2023,Uttar Pradesh,347.9
3/4/2023,Gujarat,425
3/4/2023,Maharashtra,586.6
3/4/2023,Tamil Nadu,353
3/4/2023,Uttar Pradesh,340.9
3/5/2023,Gujarat,406
3/5/2023,Maharashtra,568
3/5/2023,Tamil Nadu,321.5
3/5/2023,Uttar Pradesh,328.5
3/6/2023,Gujarat,390.4
3/6/2023,Maharashtra,562.8
3/6/2023,Tamil Nadu,343.9
3/6/2023,Uttar Pradesh,337.7
3/7/2023,Gujarat,351.9
3/7/2023,Maharashtra,533.85
3/7/2023,Tamil Nadu,354.9
3/7/2023,Uttar Pradesh,339.5
3/8/2023,Gujarat,301.6
3/8/2023,Maharashtra,504.9
3/8/2023,Tamil Nadu,345.3
3/8/2023,Uttar Pradesh,322.9
3/9/2023,Gujarat,345.2
3/9/2023,Maharashtra,550.6
3/9/2023,Tamil Nadu,347.1
3/9/2023,Uttar Pradesh,297.5
3/10/2023,Gujarat,390.6
3/10/2023,Maharashtra,566.6
3/10/2023,Tamil Nadu,362.3
3/10/2023,Uttar Pradesh,321.8
3/11/2023,Gujarat,401.2
3/11/2023,Maharashtra,574.1
3/11/2023,Tamil Nadu,358
3/11/2023,Uttar Pradesh,331.9
3/12/2023,Gujarat,391.7
3/12/2023,Maharashtra,560.3
3/12/2023,Tamil Nadu,330.5
3/12/2023,Uttar Pradesh,334.7
3/13/2023,Gujarat,408.9
3/13/2023,Maharashtra,577.3
3/13/2023,Tamil Nadu,354.5
3/13/2023,Uttar Pradesh,341.8
3/14/2023,Gujarat,409.7
3/14/2023,Maharashtra,579.3
3/14/2023,Tamil Nadu,365.6
3/14/2023,Uttar Pradesh,342.3
3/15/2023,Gujarat,402.6
3/15/2023,Maharashtra,579.3
3/15/2023,Tamil Nadu,375.8
3/15/2023,Uttar Pradesh,348.9
3/16/2023,Gujarat,406
3/16/2023,Maharashtra,530.1
3/16/2023,Tamil Nadu,366.7
3/16/2023,Uttar Pradesh,329
3/17/2023,Gujarat,410.3
3/17/2023,Maharashtra,528.6
3/17/2023,Tamil Nadu,362.9
3/17/2023,Uttar Pradesh,285.6
3/18/2023,Gujarat,389.1
3/18/2023,Maharashtra,517.9
3/18/2023,Tamil Nadu,353.2
3/18/2023,Uttar Pradesh,234.9
3/19/2023,Gujarat,354.5
3/19/2023,Maharashtra,498.3
3/19/2023,Tamil Nadu,305.4
3/19/2023,Uttar Pradesh,246.6
3/20/2023,Gujarat,375.3
3/20/2023,Maharashtra,531.3
3/20/2023,Tamil Nadu,326.4
3/20/2023,Uttar Pradesh,272.2
3/21/2023,Gujarat,386.8
3/21/2023,Maharashtra,544.4
3/21/2023,Tamil Nadu,340.3
3/21/2023,Uttar Pradesh,269.4
3/22/2023,Gujarat,386.9
3/22/2023,Maharashtra,536.5
3/22/2023,Tamil Nadu,353
3/22/2023,Uttar Pradesh,287.9
3/23/2023,Gujarat,388.9
3/23/2023,Maharashtra,553.8
3/23/2023,Tamil Nadu,355.4
3/23/2023,Uttar Pradesh,293.5
3/24/2023,Gujarat,386.5
3/24/2023,Maharashtra,562
3/24/2023,Tamil Nadu,353.8
3/24/2023,Uttar Pradesh,305.9
3/25/2023,Gujarat,394
3/25/2023,Maharashtra,559.8
3/25/2023,Tamil Nadu,352.4
3/25/2023,Uttar Pradesh,296
3/26/2023,Gujarat,382.7
3/26/2023,Maharashtra,527.5
3/26/2023,Tamil Nadu,324.9
3/26/2023,Uttar Pradesh,299.4
3/27/2023,Gujarat,403.3
3/27/2023,Maharashtra,561.2
3/27/2023,Tamil Nadu,349.3
3/27/2023,Uttar Pradesh,309
3/28/2023,Gujarat,409
3/28/2023,Maharashtra,573
3/28/2023,Tamil Nadu,367.9
3/28/2023,Uttar Pradesh,318.4
3/29/2023,Gujarat,404.8
3/29/2023,Maharashtra,571.1
3/29/2023,Tamil Nadu,372.2
3/29/2023,Uttar Pradesh,325.7
3/31/2023,Gujarat,390.3
3/31/2023,Maharashtra,562.6
3/31/2023,Tamil Nadu,369.2
3/31/2023,Uttar Pradesh,272.3
4/1/2023,Gujarat,389.2
4/1/2023,Maharashtra,545.3
4/1/2023,Tamil Nadu,365.5
4/1/2023,Uttar Pradesh,273.9
4/2/2023,Gujarat,379.6
4/2/2023,Maharashtra,540.7
4/2/2023,Tamil Nadu,333.9
4/2/2023,Uttar Pradesh,286.8
4/3/2023,Gujarat,403.6
4/3/2023,Maharashtra,567.8
4/3/2023,Tamil Nadu,357.4
4/3/2023,Uttar Pradesh,303.6
4/4/2023,Gujarat,415.7
4/4/2023,Maharashtra,580.9
4/4/2023,Tamil Nadu,370.4
4/4/2023,Uttar Pradesh,307.3
4/5/2023,Gujarat,414.6
4/5/2023,Maharashtra,560.1
4/5/2023,Tamil Nadu,370.3
4/5/2023,Uttar Pradesh,315.1
4/6/2023,Gujarat,421
4/6/2023,Maharashtra,555.6
4/6/2023,Tamil Nadu,378.4
4/6/2023,Uttar Pradesh,320.2
4/7/2023,Gujarat,428.5
4/7/2023,Maharashtra,522.8
4/7/2023,Tamil Nadu,379
4/7/2023,Uttar Pradesh,329.3
4/8/2023,Gujarat,431.7
4/8/2023,Maharashtra,543.7
4/8/2023,Tamil Nadu,378.8
4/8/2023,Uttar Pradesh,337.2
4/9/2023,Gujarat,420.8
4/9/2023,Maharashtra,534.1
4/9/2023,Tamil Nadu,347.9
4/9/2023,Uttar Pradesh,336.9
4/10/2023,Gujarat,441.2
4/10/2023,Maharashtra,563.9
4/10/2023,Tamil Nadu,373.6
4/10/2023,Uttar Pradesh,344.9
4/11/2023,Gujarat,448
4/11/2023,Maharashtra,557.9
4/11/2023,Tamil Nadu,389
4/11/2023,Uttar Pradesh,355.1
4/12/2023,Gujarat,442.7
4/12/2023,Maharashtra,598.3
4/12/2023,Tamil Nadu,390.9
4/12/2023,Uttar Pradesh,375.2
4/13/2023,Gujarat,451.2
4/13/2023,Maharashtra,601.8
4/13/2023,Tamil Nadu,392.4
4/13/2023,Uttar Pradesh,374.3
4/14/2023,Gujarat,450.9
4/14/2023,Maharashtra,575.9
4/14/2023,Tamil Nadu,377.2
4/14/2023,Uttar Pradesh,401.7
4/15/2023,Gujarat,451.5
4/15/2023,Maharashtra,542.4
4/15/2023,Tamil Nadu,385.9
4/15/2023,Uttar Pradesh,410.9
4/16/2023,Gujarat,434.1
4/16/2023,Maharashtra,537.6
4/16/2023,Tamil Nadu,367
4/16/2023,Uttar Pradesh,406.1
4/17/2023,Gujarat,456.1
4/17/2023,Maharashtra,584.9
4/17/2023,Tamil Nadu,380.5
4/17/2023,Uttar Pradesh,425.5
4/18/2023,Gujarat,461.7
4/18/2023,Maharashtra,602.6
4/18/2023,Tamil Nadu,404
4/18/2023,Uttar Pradesh,439.7
4/19/2023,Gujarat,458.1
4/19/2023,Maharashtra,606.7
4/19/2023,Tamil Nadu,409.4
4/19/2023,Uttar Pradesh,435.8
4/20/2023,Gujarat,459.9
4/20/2023,Maharashtra,596.5
4/20/2023,Tamil Nadu,415.4
4/20/2023,Uttar Pradesh,443.2
4/21/2023,Gujarat,452.4
4/21/2023,Maharashtra,581.9
4/21/2023,Tamil Nadu,405.4
4/21/2023,Uttar Pradesh,420.3
4/22/2023,Gujarat,439.3
4/22/2023,Maharashtra,563.4
4/22/2023,Tamil Nadu,394
4/22/2023,Uttar Pradesh,418.1
4/23/2023,Gujarat,416.5
4/23/2023,Maharashtra,549.1
4/23/2023,Tamil Nadu,344.9
4/23/2023,Uttar Pradesh,359
4/24/2023,Gujarat,440.3
4/24/2023,Maharashtra,582.7
4/24/2023,Tamil Nadu,359.5
4/24/2023,Uttar Pradesh,334.6
4/25/2023,Gujarat,445.6
4/25/2023,Maharashtra,590
4/25/2023,Tamil Nadu,370.5
4/25/2023,Uttar Pradesh,360.2
4/26/2023,Gujarat,444.2
4/26/2023,Maharashtra,579.9
4/26/2023,Tamil Nadu,369.3
4/26/2023,Uttar Pradesh,401.5
4/27/2023,Gujarat,447.3
4/27/2023,Maharashtra,551.1
4/27/2023,Tamil Nadu,374.6
4/27/2023,Uttar Pradesh,406.8
4/28/2023,Gujarat,444
4/28/2023,Maharashtra,527.1
4/28/2023,Tamil Nadu,384.2
4/28/2023,Uttar Pradesh,406.5
4/29/2023,Gujarat,410.6
4/29/2023,Maharashtra,515.2
4/29/2023,Tamil Nadu,370.7
4/29/2023,Uttar Pradesh,409.9
4/30/2023,Gujarat,377.5
4/30/2023,Maharashtra,484.2
4/30/2023,Tamil Nadu,345.1
4/30/2023,Uttar Pradesh,343.4
5/1/2023,Gujarat,386.8
5/1/2023,Maharashtra,483.4
5/1/2023,Tamil Nadu,298.3
5/1/2023,Uttar Pradesh,293.1
5/2/2023,Gujarat,391.1
5/2/2023,Maharashtra,510.8
5/2/2023,Tamil Nadu,299
5/2/2023,Uttar Pradesh,300.2
5/3/2023,Gujarat,388.3
5/3/2023,Maharashtra,512.2
5/3/2023,Tamil Nadu,313.6
5/3/2023,Uttar Pradesh,308.1
5/4/2023,Gujarat,399
5/4/2023,Maharashtra,512.1
5/4/2023,Tamil Nadu,314.2
5/4/2023,Uttar Pradesh,303.9
5/5/2023,Gujarat,409.5
5/5/2023,Maharashtra,507.1
5/5/2023,Tamil Nadu,314.9
5/5/2023,Uttar Pradesh,352.8
5/6/2023,Gujarat,412.1
5/6/2023,Maharashtra,541.7
5/6/2023,Tamil Nadu,307
5/6/2023,Uttar Pradesh,371.7
5/7/2023,Gujarat,403.3
5/7/2023,Maharashtra,526.2
5/7/2023,Tamil Nadu,279.5
5/7/2023,Uttar Pradesh,381.5
5/8/2023,Gujarat,430.4
5/8/2023,Maharashtra,553
5/8/2023,Tamil Nadu,305.4
5/8/2023,Uttar Pradesh,389.6
5/9/2023,Gujarat,440.5
5/9/2023,Maharashtra,559.4
5/9/2023,Tamil Nadu,320.1
5/9/2023,Uttar Pradesh,419.5
5/10/2023,Gujarat,437.1
5/10/2023,Maharashtra,573.4
5/10/2023,Tamil Nadu,337.9
5/10/2023,Uttar Pradesh,430.8
5/11/2023,Gujarat,447
5/11/2023,Maharashtra,587.2
5/11/2023,Tamil Nadu,344
5/11/2023,Uttar Pradesh,431.1
5/12/2023,Gujarat,440.3
5/12/2023,Maharashtra,588
5/12/2023,Tamil Nadu,351.3
5/12/2023,Uttar Pradesh,459.2
5/13/2023,Gujarat,441.6
5/13/2023,Maharashtra,585.7
5/13/2023,Tamil Nadu,361.1
5/13/2023,Uttar Pradesh,479.6
5/14/2023,Gujarat,424.9
5/14/2023,Maharashtra,567.6
5/14/2023,Tamil Nadu,337.2
5/14/2023,Uttar Pradesh,470.1
5/15/2023,Gujarat,445.7
5/15/2023,Maharashtra,591.3
5/15/2023,Tamil Nadu,372.9
5/15/2023,Uttar Pradesh,476.4
5/16/2023,Gujarat,444.4
5/16/2023,Maharashtra,591.1
5/16/2023,Tamil Nadu,384.9
5/16/2023,Uttar Pradesh,479
5/17/2023,Gujarat,439.4
5/17/2023,Maharashtra,594.6
5/17/2023,Tamil Nadu,396.7
5/17/2023,Uttar Pradesh,492.5
5/18/2023,Gujarat,446.2
5/18/2023,Maharashtra,596.7
5/18/2023,Tamil Nadu,397.1
5/18/2023,Uttar Pradesh,442.2
5/19/2023,Gujarat,443.6
5/19/2023,Maharashtra,593.5
5/19/2023,Tamil Nadu,391.3
5/19/2023,Uttar Pradesh,486.7
5/20/2023,Gujarat,447.8
5/20/2023,Maharashtra,596
5/20/2023,Tamil Nadu,387.7
5/20/2023,Uttar Pradesh,501.3
5/21/2023,Gujarat,422.7
5/21/2023,Maharashtra,579.3
5/21/2023,Tamil Nadu,350.1
5/21/2023,Uttar Pradesh,501.7
5/22/2023,Gujarat,446.3
5/22/2023,Maharashtra,590
5/22/2023,Tamil Nadu,360.7
5/22/2023,Uttar Pradesh,521.7
5/23/2023,Gujarat,453.7
5/23/2023,Maharashtra,594.7
5/23/2023,Tamil Nadu,382.9
5/23/2023,Uttar Pradesh,507.1
5/24/2023,Gujarat,451.1
5/24/2023,Maharashtra,600.8
5/24/2023,Tamil Nadu,384.3
5/24/2023,Uttar Pradesh,453.1
5/25/2023,Gujarat,445.9
5/25/2023,Maharashtra,592.7
5/25/2023,Tamil Nadu,385.4
5/25/2023,Uttar Pradesh,441.6
5/26/2023,Gujarat,439.6
5/26/2023,Maharashtra,587.9
5/26/2023,Tamil Nadu,375.5
5/26/2023,Uttar Pradesh,391.7
5/27/2023,Gujarat,432.4
5/27/2023,Maharashtra,586.9
5/27/2023,Tamil Nadu,369.8
5/27/2023,Uttar Pradesh,371.2
5/28/2023,Gujarat,409.5
5/28/2023,Maharashtra,568.1
5/28/2023,Tamil Nadu,345.2
5/28/2023,Uttar Pradesh,399.3
5/29/2023,Gujarat,388
5/29/2023,Maharashtra,583.7
5/29/2023,Tamil Nadu,374.3
5/29/2023,Uttar Pradesh,434.2
5/30/2023,Gujarat,397
5/30/2023,Maharashtra,594.1
5/30/2023,Tamil Nadu,380.3
5/30/2023,Uttar Pradesh,438.7
5/31/2023,Gujarat,422
5/31/2023,Maharashtra,600.3
5/31/2023,Tamil Nadu,374.6
5/31/2023,Uttar Pradesh,457.4
6/1/2023,Gujarat,435.1
6/1/2023,Maharashtra,587.7
6/1/2023,Tamil Nadu,389.4
6/1/2023,Uttar Pradesh,457
6/2/2023,Gujarat,443.2
6/2/2023,Maharashtra,593.2
6/2/2023,Tamil Nadu,386.1
6/2/2023,Uttar Pradesh,473.6
6/3/2023,Gujarat,450.9
6/3/2023,Maharashtra,601.1
6/3/2023,Tamil Nadu,388
6/3/2023,Uttar Pradesh,496.6
6/4/2023,Gujarat,385.6
6/4/2023,Maharashtra,545.5
6/4/2023,Tamil Nadu,356.8
6/4/2023,Uttar Pradesh,476.3
6/5/2023,Gujarat,430.8
6/5/2023,Maharashtra,559.5
6/5/2023,Tamil Nadu,378.2
6/5/2023,Uttar Pradesh,494.5
6/6/2023,Gujarat,440.5
6/6/2023,Maharashtra,597.6
6/6/2023,Tamil Nadu,371.5
6/6/2023,Uttar Pradesh,503.9
6/7/2023,Gujarat,450.2
6/7/2023,Maharashtra,604.1
6/7/2023,Tamil Nadu,353.9
6/7/2023,Uttar Pradesh,519.4
6/8/2023,Gujarat,460
6/8/2023,Maharashtra,601.2
6/8/2023,Tamil Nadu,380.9
6/8/2023,Uttar Pradesh,527.8
6/9/2023,Gujarat,462.3
6/9/2023,Maharashtra,626.3
6/9/2023,Tamil Nadu,389
6/9/2023,Uttar Pradesh,535.9
6/10/2023,Gujarat,455.5
6/10/2023,Maharashtra,614.4
6/10/2023,Tamil Nadu,382.7
6/10/2023,Uttar Pradesh,542.4
6/11/2023,Gujarat,416.5
6/11/2023,Maharashtra,585.6
6/11/2023,Tamil Nadu,352.4
6/11/2023,Uttar Pradesh,531.5
6/12/2023,Gujarat,374.1
6/12/2023,Maharashtra,610
6/12/2023,Tamil Nadu,376
6/12/2023,Uttar Pradesh,554.8
6/13/2023,Gujarat,397.1
6/13/2023,Maharashtra,615.2
6/13/2023,Tamil Nadu,374
6/13/2023,Uttar Pradesh,551.2
6/14/2023,Gujarat,367.4
6/14/2023,Maharashtra,611.2
6/14/2023,Tamil Nadu,379.1
6/14/2023,Uttar Pradesh,532.9
6/15/2023,Gujarat,321.3
6/15/2023,Maharashtra,613.4
6/15/2023,Tamil Nadu,394.7
6/15/2023,Uttar Pradesh,523.2
6/16/2023,Gujarat,276.5
6/16/2023,Maharashtra,604.2
6/16/2023,Tamil Nadu,405.6
6/16/2023,Uttar Pradesh,544.5
6/17/2023,Gujarat,296.3
6/17/2023,Maharashtra,613.8
6/17/2023,Tamil Nadu,383.2
6/17/2023,Uttar Pradesh,568.5
6/18/2023,Gujarat,312.3
6/18/2023,Maharashtra,599.3
6/18/2023,Tamil Nadu,345.6
6/18/2023,Uttar Pradesh,543.4
6/19/2023,Gujarat,364
6/19/2023,Maharashtra,627.3
6/19/2023,Tamil Nadu,341.1
6/19/2023,Uttar Pradesh,541.4
6/20/2023,Gujarat,385.6
6/20/2023,Maharashtra,633.4
6/20/2023,Tamil Nadu,345.7
6/20/2023,Uttar Pradesh,498.2
6/21/2023,Gujarat,396.5
6/21/2023,Maharashtra,636.1
6/21/2023,Tamil Nadu,345.4
6/21/2023,Uttar Pradesh,484.4
6/22/2023,Gujarat,412
6/22/2023,Maharashtra,626.6
6/22/2023,Tamil Nadu,351.9
6/22/2023,Uttar Pradesh,513.2
6/23/2023,Gujarat,416.3
6/23/2023,Maharashtra,613.4
6/23/2023,Tamil Nadu,356.9
6/23/2023,Uttar Pradesh,528.3
6/24/2023,Gujarat,410.9
6/24/2023,Maharashtra,564.2
6/24/2023,Tamil Nadu,361.6
6/24/2023,Uttar Pradesh,498.1
6/25/2023,Gujarat,374
6/25/2023,Maharashtra,512.9
6/25/2023,Tamil Nadu,336.3
6/25/2023,Uttar Pradesh,424.6
6/26/2023,Gujarat,374.6
6/26/2023,Maharashtra,523.6
6/26/2023,Tamil Nadu,358.2
6/26/2023,Uttar Pradesh,462.7
6/27/2023,Gujarat,367.8
6/27/2023,Maharashtra,512.6
6/27/2023,Tamil Nadu,366.1
6/27/2023,Uttar Pradesh,470.6
6/28/2023,Gujarat,357
6/28/2023,Maharashtra,502.6
6/28/2023,Tamil Nadu,367.5
6/28/2023,Uttar Pradesh,470.4
6/29/2023,Gujarat,346.3
6/29/2023,Maharashtra,488.5
6/29/2023,Tamil Nadu,372.5
6/29/2023,Uttar Pradesh,450.9
6/30/2023,Gujarat,333.6
6/30/2023,Maharashtra,487.4
6/30/2023,Tamil Nadu,374.3
6/30/2023,Uttar Pradesh,396.1
7/1/2023,Gujarat,325.3
7/1/2023,Maharashtra,494.1
7/1/2023,Tamil Nadu,376.9
7/1/2023,Uttar Pradesh,415.4
7/2/2023,Gujarat,323.1
7/2/2023,Maharashtra,495.5
7/2/2023,Tamil Nadu,337.2
7/2/2023,Uttar Pradesh,428.4
7/3/2023,Gujarat,355.6
7/3/2023,Maharashtra,524.5
7/3/2023,Tamil Nadu,346.2
7/3/2023,Uttar Pradesh,485.4
7/4/2023,Gujarat,378.6
7/4/2023,Maharashtra,535.6
7/4/2023,Tamil Nadu,339.1
7/4/2023,Uttar Pradesh,493.3
7/5/2023,Gujarat,384
7/5/2023,Maharashtra,520.3
7/5/2023,Tamil Nadu,342.8
7/5/2023,Uttar Pradesh,490.9
7/6/2023,Gujarat,367.8
7/6/2023,Maharashtra,508.2
7/6/2023,Tamil Nadu,345.1
7/6/2023,Uttar Pradesh,458
7/7/2023,Gujarat,363.3
7/7/2023,Maharashtra,503.9
7/7/2023,Tamil Nadu,358.4
7/7/2023,Uttar Pradesh,464.3
7/8/2023,Gujarat,350.5
7/8/2023,Maharashtra,495.1
7/8/2023,Tamil Nadu,360.6
7/8/2023,Uttar Pradesh,433.6
7/9/2023,Gujarat,321
7/9/2023,Maharashtra,485.7
7/9/2023,Tamil Nadu,331.6
7/9/2023,Uttar Pradesh,422
7/10/2023,Gujarat,342
7/10/2023,Maharashtra,514.9
7/10/2023,Tamil Nadu,343.1
7/10/2023,Uttar Pradesh,449.3
7/11/2023,Gujarat,352.7
7/11/2023,Maharashtra,523.2
7/11/2023,Tamil Nadu,328.4
7/11/2023,Uttar Pradesh,457.9
7/12/2023,Gujarat,351.7
7/12/2023,Maharashtra,520.6
7/12/2023,Tamil Nadu,338.7
7/12/2023,Uttar Pradesh,466.8
7/13/2023,Gujarat,367.5
7/13/2023,Maharashtra,524
7/13/2023,Tamil Nadu,336.3
7/13/2023,Uttar Pradesh,462.6
7/14/2023,Gujarat,378.4
7/14/2023,Maharashtra,524.3
7/14/2023,Tamil Nadu,349.5
7/14/2023,Uttar Pradesh,475.5
7/15/2023,Gujarat,371.6
7/15/2023,Maharashtra,520.7
7/15/2023,Tamil Nadu,355.5
7/15/2023,Uttar Pradesh,459.4
7/16/2023,Gujarat,356.2
7/16/2023,Maharashtra,489.1
7/16/2023,Tamil Nadu,337.4
7/16/2023,Uttar Pradesh,470
7/17/2023,Gujarat,380.7
7/17/2023,Maharashtra,499.1
7/17/2023,Tamil Nadu,357
7/17/2023,Uttar Pradesh,502.4
7/18/2023,Gujarat,389.3
7/18/2023,Maharashtra,495.4
7/18/2023,Tamil Nadu,365.9
7/18/2023,Uttar Pradesh,509.9
7/19/2023,Gujarat,378.9
7/19/2023,Maharashtra,478.4
7/19/2023,Tamil Nadu,368.6
7/19/2023,Uttar Pradesh,531.7
7/20/2023,Gujarat,364.8
7/20/2023,Maharashtra,482.3
7/20/2023,Tamil Nadu,363.5
7/20/2023,Uttar Pradesh,557.4
